PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000111731.8.C2CD5.wgt.RDat	C2CD5	12	22601517	22697480	0.331	rs10770881	 2.67	rs7967059	 0.11501	 4.64	-1.01712	460	 1	top1	0.12	0.00082	-1.0171	0.309
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205707.6.LYRM5.wgt.RDat	LYRM5	12	25348150	25356766	0.240	rs11048146	-3.06	rs11047888	 0.03531	-4.17	-0.89387	559	 7	lasso	0.036	0.044	-0.9059	0.365
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256377.1.RP11-1060J15.4.wgt.RDat	RP11-1060J15.4	12	27849321	27863703	0.383	rs10842934	-4.16	rs2033024	 0.09829	 4.93	 0.38341	539	33	enet	0.28	8.2e-08	 0.4322	0.666
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257176.1.RP11-996F15.2.wgt.RDat	RP11-996F15.2	12	29433351	29470781	0.491	rs10771500	-3.34	rs10843391	 0.35469	 5.89	-0.89095	593	32	enet	0.39	6e-11	-0.6489	0.516
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	31226779	31257725	0.721	rs7954014	-2.53	rs6487966	 0.62210	-7.53	-0.77190	453	 1	top1	0.62	1.2e-19	 0.7719	0.440
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257511.1.RP11-278C7.1.wgt.RDat	RP11-278C7.1	12	32879317	32880321	0.248	rs983579	-2.12	rs10844253	-0.01161	-3.19	-1.13352	483	33	enet	-0.0086	0.6	 1.0359	0.300
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139168.3.ZCRB1.wgt.RDat	ZCRB1	12	42705880	42719920	0.193	rs1546192	 1.88	rs1043652	 0.18143	 4.54	 1.12048	427	14	enet	0.18	2.4e-05	 1.0529	0.292
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257433.1.RP1-197B17.3.wgt.RDat	RP1-197B17.3	12	48099868	48132794	0.336	rs11183802	 2.18	rs12316952	 0.01035	 3.94	 0.16175	542	 8	lasso	0.024	0.081	 0.8599	0.390
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139624.8.CERS5.wgt.RDat	CERS5	12	50523575	50561288	0.195	rs1316607	 2.73	rs6580729	 0.08313	 3.79	 1.14398	313	 1	top1	0.083	0.0041	 1.1440	0.253
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000110934.6.BIN2.wgt.RDat	BIN2	12	51674822	51718452	0.626	NA	   NA	NA	      NA	   NA	      NA	  0	 0	enet	-0.011	0.74	     NA	   NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139531.8.SUOX.wgt.RDat	SUOX	12	56390964	56400425	0.225	rs11171739	 2.25	rs705700	 0.04456	-4.18	 1.69293	283	11	enet	0.049	0.023	-1.4629	0.143
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166896.3.XRCC6BP1.wgt.RDat	XRCC6BP1	12	58335324	58351052	0.581	rs7966795	 3.14	rs10877041	 0.56189	-6.95	-1.44741	413	 6	lasso	0.6	1.2e-18	 1.2743	0.203
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000127337.2.YEATS4.wgt.RDat	YEATS4	12	69753483	69784576	0.401	rs1965340	-2.64	rs315137	 0.00679	 4.10	-0.24188	538	 6	lasso	0.056	0.016	-0.2729	0.785
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000180481.6.GLIPR1L2.wgt.RDat	GLIPR1L2	12	75784850	75826468	0.343	rs1526810	 2.29	rs11180484	 0.38991	-6.15	 0.06521	490	 1	top1	0.39	8e-11	-0.0652	0.948
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257497.1.RP11-585P4.5.wgt.RDat	RP11-585P4.5	12	75877904	75883600	0.228	rs1526810	 2.29	rs6582294	 0.10684	-4.10	 0.86435	497	 1	top1	0.11	0.0012	-0.8643	0.387
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139323.9.POC1B.wgt.RDat	POC1B	12	89813495	89891119	0.255	rs11105415	-3.00	rs7136259	-0.00402	-3.36	 0.45926	373	37	enet	0.011	0.16	 0.5866	0.557
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000057704.6.TMCC3.wgt.RDat	TMCC3	12	94960900	95044338	0.305	rs12368829	 4.34	rs2436634	 0.00444	-3.18	-0.78299	672	 1	top1	0.0044	0.24	 0.7830	0.434
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258177.1.RP11-394J1.2.wgt.RDat	RP11-394J1.2	12	96616575	96617751	0.555	rs2887150	 2.39	rs7964955	-0.00848	-3.56	-1.13937	527	54	enet	0.18	2.4e-05	 1.5925	0.111
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257167.2.TMPO-AS1.wgt.RDat	TMPO-AS1	12	98906751	98910200	0.379	rs12422546	-3.02	rs11829822	 0.11063	 4.04	-0.00914	432	 5	lasso	0.17	4.9e-05	-0.2780	0.781
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000136048.9.DRAM1.wgt.RDat	DRAM1	12	102271129	102405908	0.571	rs4764806	-2.31	rs2162679	 0.07499	-3.02	-1.50468	482	 1	top1	0.075	0.0062	 1.5047	0.132
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257681.1.RP11-341G23.4.wgt.RDat	RP11-341G23.4	12	104140093	104162636	0.379	rs10778237	-2.83	rs2723853	 0.02699	-3.63	 0.24569	612	 6	lasso	0.1	0.0018	-0.0139	0.989
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270018.1.RP3-462E2.5.wgt.RDat	RP3-462E2.5	12	112335140	112335710	0.219	rs3809276	 2.40	rs16941724	 0.09594	-3.73	-0.54754	179	 4	lasso	0.13	0.00044	 0.3583	0.720
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	112337067	112340042	0.302	rs3809276	 2.40	rs1980364	 0.11357	-4.74	 1.99237	180	16	lasso	0.12	0.00054	-0.9249	0.355
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000089220.4.PEBP1.wgt.RDat	PEBP1	12	118575844	118583389	0.392	rs3924358	 2.21	rs353887	 0.02682	 3.09	-0.93709	498	10	lasso	0.043	0.031	-1.4556	0.146
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000212694.4.AC084018.1.wgt.RDat	AC084018.1	12	122233173	122241812	0.272	rs3893308	 2.67	rs3893308	 0.04499	-3.77	 2.67426	325	29	enet	0.088	0.0031	-1.2550	0.209
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	124155660	124191620	0.336	rs10846514	 2.55	rs7306549	 0.11549	 3.88	-1.35487	403	 7	lasso	0.19	1.5e-05	 0.0284	0.977
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000119242.4.CCDC92.wgt.RDat	CCDC92	12	124420956	124457378	0.314	rs2229840	-2.80	rs2178663	 0.09607	 4.18	-0.88835	431	42	enet	0.11	9e-04	 1.2986	0.194
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000185684.8.EP400NL.wgt.RDat	EP400NL	12	132568828	132613029	0.380	rs4073399	 3.68	rs6598202	 0.10617	-4.09	 0.05620	315	 1	top1	0.11	0.0013	-0.0562	0.955
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256576.1.RP13-977J11.2.wgt.RDat	RP13-977J11.2	12	132671287	132674240	0.420	rs12827428	-3.33	rs12370221	 0.32554	-5.31	-0.27163	275	 1	top1	0.33	5.9e-09	 0.2716	0.786
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000196199.9.MPHOSPH8.wgt.RDat	MPHOSPH8	13	20207788	20247599	0.147	rs360217	 2.12	rs3783039	 0.23050	 4.57	-0.4241	304	20	enet	0.24	1.3e-06	-0.375	0.707692
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000027001.7.MIPEP.wgt.RDat	MIPEP	13	24304328	24463558	0.483	rs4770620	 3.48	rs11618590	-0.01189	 3.29	-0.0817	823	64	enet	0.052	0.02	-2.254	0.024208
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205863.5.C1QTNF9B.wgt.RDat	C1QTNF9B	13	24465238	24476794	0.476	rs4770620	 3.48	rs7324557	 0.00933	-3.58	 1.0585	735	 1	top1	0.0093	0.18	-1.059	0.289806
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139597.12.N4BP2L1.wgt.RDat	N4BP2L1	13	32974861	33002315	0.290	rs7995780	-3.29	rs9535576	-0.01008	 3.80	-0.2482	443	30	enet	0.032	0.053	-0.922	0.356360
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151773.8.CCDC122.wgt.RDat	CCDC122	13	44398045	44449063	0.460	rs4406961	 3.61	rs2275252	 0.10086	-4.50	-2.2795	560	29	enet	0.13	3e-04	 1.948	0.051427
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000273149.1.RP11-290D2.6.wgt.RDat	RP11-290D2.6	13	45914174	45915318	0.194	rs7324600	 2.19	rs11618616	 0.01892	 3.56	-0.1579	439	 5	lasso	0.071	0.0076	-0.148	0.882022
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000170919.11.TPT1-AS1.wgt.RDat	TPT1-AS1	13	45915480	45963955	0.362	rs7324600	 2.19	rs7336303	-0.00555	 3.59	-0.1116	474	 8	lasso	0.038	0.04	-0.504	0.614555
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000253710.1.ALG11.wgt.RDat	ALG11	13	52586534	52597915	0.216	rs12428590	-2.84	rs7321435	 0.06063	 4.28	-2.0361	332	 1	top1	0.061	0.013	-2.036	0.041738
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261105.1.RP11-173B14.5.wgt.RDat	RP11-173B14.5	13	76178836	76210130	0.418	rs7996197	 3.41	rs1570542	 0.21864	 4.71	 3.3905	557	 1	top1	0.22	3.4e-06	 3.390	0.000698
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000227354.2.RBM26-AS1.wgt.RDat	RBM26-AS1	13	79980444	79998463	0.568	rs9544944	-2.93	rs1155848	 0.42992	 6.14	-0.4985	395	 6	lasso	0.44	2.2e-12	-0.684	0.494262
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000102595.14.UGGT2.wgt.RDat	UGGT2	13	96453834	96705736	0.203	rs3843690	-3.19	rs3099359	-0.00361	 3.71	 2.3244	449	 2	lasso	0.011	0.17	 0.659	0.509741
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000134905.12.CARS2.wgt.RDat	CARS2	13	111293764	111364833	0.416	rs447049	-3.20	rs4773241	 0.00391	-4.36	 0.0206	735	23	enet	0.091	0.0028	 0.242	0.808532
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000130177.10.CDC16.wgt.RDat	CDC16	13	115000362	115038198	0.171	rs9590473	 3.02	rs7982373	 0.15799	 4.35	 2.7055	200	 1	top1	0.16	8.9e-05	 2.705	0.006820
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100814.13.CCNB1IP1.wgt.RDat	CCNB1IP1	14	20779527	20801471	0.410	rs17242334	 2.50	rs1999343	-0.00413	-3.73	-1.6474	599	 8	lasso	0.0073	0.21	 1.56120	0.1185
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000174373.11.RALGAPA1.wgt.RDat	RALGAPA1	14	36007558	36278510	0.384	rs2899844	 3.16	rs12164885	 0.21807	 5.30	 1.1690	491	 1	top1	0.22	3.5e-06	 1.16898	0.2424
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151332.14.MBIP.wgt.RDat	MBIP	14	36767770	36789882	0.387	rs2899844	 3.16	rs8017344	-0.01187	 3.71	-1.6691	523	18	enet	0.091	0.0028	-2.44279	0.0146
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165502.6.RPL36AL.wgt.RDat	RPL36AL	14	50085237	50087403	0.277	rs3126174	-2.29	rs17121611	 0.18685	-5.10	-1.9109	364	12	enet	0.19	1.3e-05	 1.98561	0.0471
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000126790.7.L3HYPDH.wgt.RDat	L3HYPDH	14	59927081	59951148	0.324	rs1114021	 2.93	rs941886	 0.03577	-4.21	 0.1264	468	27	enet	0.13	0.00043	-0.50725	0.6120
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100644.12.HIF1A.wgt.RDat	HIF1A	14	62164340	62214976	0.421	NA	   NA	NA	      NA	   NA	     NA	525	 0	top1	-0.0078	0.56	      NA	    NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100714.11.MTHFD1.wgt.RDat	MTHFD1	14	64854749	64926722	0.362	rs10137185	 3.88	rs2987969	 0.04426	-3.96	 0.5790	523	30	enet	0.088	0.0032	-0.82325	0.4104
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258289.3.CHURC1.wgt.RDat	CHURC1	14	65397518	65411309	0.350	rs17102113	 3.03	rs4899155	 0.04334	-4.17	 0.3867	480	 5	lasso	0.084	0.0039	 0.00912	0.9927
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100632.6.ERH.wgt.RDat	ERH	14	69846848	69861643	0.392	rs181486	-2.32	rs1275828	 0.00622	-3.29	-0.2127	421	 1	top1	0.0062	0.22	 0.21270	0.8316
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259158.1.ADAM20P1.wgt.RDat	ADAM20P1	14	70935598	70950473	0.294	rs999233	 3.12	rs17108201	 0.05667	-3.67	-1.1704	517	 1	top1	0.057	0.015	 1.17042	0.2418
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000176082.5.AL357153.1.wgt.RDat	AL357153.1	14	70935877	70937825	0.275	rs999233	 3.12	rs17108201	 0.04159	-3.96	-1.1704	513	14	lasso	0.044	0.03	 0.59343	0.5529
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259065.1.RP5-1021I20.1.wgt.RDat	RP5-1021I20.1	14	74254063	74269973	0.378	rs8021337	-2.64	rs17182607	 0.45807	 6.29	-0.1316	376	 2	lasso	0.49	4.3e-14	-0.58762	0.5568
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258559.2.AC005519.4.wgt.RDat	AC005519.4	14	74755830	74761128	0.358	rs8021337	-2.64	rs3742801	 0.26856	 4.93	 1.3814	370	 1	top1	0.27	1.9e-07	 1.38139	0.1672
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198208.7.RPS6KL1.wgt.RDat	RPS6KL1	14	75372346	75390099	0.263	rs17782839	-3.51	rs3213716	 0.10541	 4.60	 2.2319	380	 3	lasso	0.17	4.6e-05	 1.82825	0.0675
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165555.5.NOXRED1.wgt.RDat	NOXRED1	14	77860364	77889860	0.257	rs2299910	 2.45	rs176781	 0.03065	 4.02	 0.2457	561	 1	top1	0.031	0.058	 0.24574	0.8059
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165417.7.GTF2A1.wgt.RDat	GTF2A1	14	81641796	81687575	0.578	rs327465	-3.02	rs3783942	-0.01087	 3.32	 0.7453	419	15	lasso	-0.0046	0.44	-0.21159	0.8324
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140022.5.STON2.wgt.RDat	STON2	14	81727000	81902809	0.528	rs327465	-3.02	rs7156146	-0.00615	 3.97	 1.6923	490	10	lasso	-0.0018	0.36	 1.19297	0.2329
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100815.8.TRIP11.wgt.RDat	TRIP11	14	92432335	92507240	0.419	rs12886234	 2.67	rs2160077	-0.00933	 3.39	 0.2947	510	79	enet	0.053	0.018	-1.03069	0.3027
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261372.1.RP11-529H20.6.wgt.RDat	RP11-529H20.6	14	92511119	92516990	0.284	rs12886234	 2.67	rs28628431	-0.00387	 3.92	 0.0664	494	 5	lasso	0.047	0.025	 0.67194	0.5016
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000066427.17.ATXN3.wgt.RDat	ATXN3	14	92524896	92572965	0.302	rs12886234	 2.67	rs28628431	 0.04019	 3.51	 0.0664	525	 5	lasso	0.059	0.014	-0.58375	0.5594
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075413.13.MARK3.wgt.RDat	MARK3	14	103851729	103970168	0.182	rs6575967	 2.21	rs8015918	 0.21646	 4.83	 1.0400	372	 1	top1	0.22	3.8e-06	 1.03999	0.2983
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000269958.1.RP11-73M18.8.wgt.RDat	RP11-73M18.8	14	104162690	104163500	0.147	rs6575967	 2.21	rs4906356	 0.29426	 5.16	 0.4084	333	 1	top1	0.29	4.1e-08	 0.40838	0.6830
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000156414.14.TDRD9.wgt.RDat	TDRD9	14	104394799	104519004	0.274	rs7156076	-2.67	rs743212	 0.13852	 3.98	-0.6643	358	 1	top1	0.14	0.00025	-0.66431	0.5065
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140104.9.C14orf79.wgt.RDat	C14orf79	14	105452112	105465864	0.215	rs2494743	-2.65	rs2582574	 0.25840	 4.92	-0.6841	299	 1	top1	0.26	3.5e-07	-0.68413	0.4939
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	34633917	34635378	0.469	rs4924051	 2.61	rs12591967	 0.08445	-4.84	-0.8481	433	52	enet	0.13	3e-04	 1.09025	0.2756
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	40674922	40686447	0.255	rs17668261	 3.14	rs7164132	 0.12583	 5.34	 1.3276	380	10	enet	0.21	7e-06	 1.40691	0.1595
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259536.1.RP11-111A22.1.wgt.RDat	RP11-111A22.1	15	40780240	40850183	0.403	rs17668261	 3.14	rs16970851	 0.36387	 5.85	 1.5552	369	 1	top1	0.36	4.8e-10	 1.55524	0.1199
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	40820882	40857256	0.584	rs17668261	 3.14	rs11855334	 0.49469	 6.83	 1.4561	345	 1	top1	0.49	2.6e-14	 1.45615	0.1454
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000247556.2.OIP5-AS1.wgt.RDat	OIP5-AS1	15	41576188	41601901	0.263	rs35213138	 4.60	rs8032838	 0.03465	 3.68	-0.7984	276	 9	lasso	0.093	0.0025	-0.13052	0.8962
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	41679551	41694717	0.302	rs12259	-4.14	rs11635906	 0.11895	 4.51	-0.5146	295	 2	lasso	0.14	0.00027	 0.00211	0.9983
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	43622872	43646096	0.224	rs11070383	 3.88	rs488756	 0.13227	-4.45	-2.6280	259	 4	lasso	0.16	1e-04	 2.20772	0.0273
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140265.8.ZSCAN29.wgt.RDat	ZSCAN29	15	43650370	43663223	0.163	rs11070383	 3.83	rs7177146	 0.16459	-4.38	-0.8682	262	 1	top1	0.16	6.3e-05	 0.86820	0.3853
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166762.12.CATSPER2.wgt.RDat	CATSPER2	15	43920701	43960316	0.708	rs2002176	 4.35	rs10518820	 0.11689	-4.69	-1.2523	255	28	enet	0.19	1.6e-05	 0.68098	0.4959
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000244879.3.GABPB1-AS1.wgt.RDat	GABPB1-AS1	15	50647525	50659636	0.552	rs10220755	 2.24	rs2414049	 0.47772	 6.62	-0.9029	411	 3	lasso	0.5	1.9e-14	-0.67847	0.4975
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259715.1.CTD-3110H11.1.wgt.RDat	CTD-3110H11.1	15	50651647	50652391	0.500	rs10220755	 2.24	rs2414049	 0.42411	 6.21	-0.9029	403	 5	lasso	0.45	6.6e-13	-0.77043	0.4410
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103642.7.LACTB.wgt.RDat	LACTB	15	63413999	63434260	0.308	rs4984251	-2.90	rs8037296	 0.04204	 4.01	 0.2744	508	 1	top1	0.042	0.032	 0.27445	0.7837
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000090487.6.SPG21.wgt.RDat	SPG21	15	65255362	65282648	0.220	rs6494519	-2.08	rs4346160	 0.16238	-4.72	 1.0808	305	 3	lasso	0.21	6.3e-06	-0.98248	0.3259
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	66628544	66679084	0.358	rs1440371	-3.62	rs12914520	 0.25757	 4.99	-0.7095	515	 1	top1	0.26	3.7e-07	-0.70951	0.4780
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270964.1.RP11-502I4.3.wgt.RDat	RP11-502I4.3	15	67833410	67834942	0.364	rs3809572	 2.16	rs2414947	 0.15223	 4.44	 0.4044	400	10	enet	0.16	8.4e-05	 0.42749	0.6690
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000033800.9.PIAS1.wgt.RDat	PIAS1	15	68346517	68481608	0.389	rs7168514	 2.79	rs8041354	 0.03388	 3.42	-1.4381	503	 7	lasso	0.039	0.038	 0.23573	0.8136
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140400.10.MAN2C1.wgt.RDat	MAN2C1	15	75648133	75659986	0.255	rs34739817	 2.67	rs4886707	 0.30425	 5.59	-2.2959	226	 3	lasso	0.33	4.6e-09	-2.24821	0.0246
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260269.1.CTD-2323K18.1.wgt.RDat	CTD-2323K18.1	15	75819491	75893546	0.339	rs7183492	-3.01	rs9673084	 0.17547	-4.80	-1.3873	226	 1	top1	0.18	3.5e-05	 1.38731	0.1653
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169371.9.SNUPN.wgt.RDat	SNUPN	15	75890424	75918810	0.267	rs7183492	-3.01	rs8027749	 0.09076	-4.02	-1.7415	218	 1	top1	0.091	0.0028	 1.74148	0.0816
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140367.7.UBE2Q2.wgt.RDat	UBE2Q2	15	76135622	76193419	0.393	rs7183492	-3.01	rs2460161	 0.03553	-3.30	 1.7273	296	 1	top1	0.036	0.045	-1.72733	0.0841
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169752.12.NRG4.wgt.RDat	NRG4	15	76228310	76352136	0.437	NA	   NA	NA	      NA	   NA	     NA	325	 0	top1	0.25	5e-07	      NA	    NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169758.8.C15orf27.wgt.RDat	C15orf27	15	76352178	76521462	0.306	NA	   NA	NA	      NA	   NA	     NA	324	 0	top1	0.036	0.045	      NA	    NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140386.8.SCAPER.wgt.RDat	SCAPER	15	76640526	77197785	0.434	rs7183492	-3.01	rs12904417	 0.54978	 6.92	-1.0897	412	 1	top1	0.55	2e-16	-1.08967	0.2759
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000271725.1.RP11-761I4.4.wgt.RDat	RP11-761I4.4	15	81595556	81601732	0.293	rs16972604	-2.92	rs16972657	-0.00827	 3.73	-2.2961	398	 7	lasso	-0.0046	0.44	-1.80468	0.0711
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000255769.3.RP11-152F13.3.wgt.RDat	RP11-152F13.3	15	82765926	82798350	0.199	rs2665101	-2.14	rs803686	 0.27105	 5.30	 0.7284	180	 1	top1	0.27	1.7e-07	 0.72841	0.4664
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259328.1.RP11-152F13.7.wgt.RDat	RP11-152F13.7	15	82944773	82972259	0.234	rs11635357	 1.96	rs803686	 0.11987	 4.89	 0.7284	141	14	enet	0.13	0.00042	 0.16847	0.8662
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103723.8.AP3B2.wgt.RDat	AP3B2	15	83328033	83378666	0.179	rs11635357	 1.96	rs12900374	 0.09158	 4.14	-0.0301	226	 1	top1	0.092	0.0027	-0.03014	0.9760
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259511.1.RP11-182J1.16.wgt.RDat	RP11-182J1.16	15	84841242	84850986	0.240	rs11639223	 2.46	rs2292462	 0.05782	-3.66	 0.2270	253	27	enet	0.075	0.0062	 0.42260	0.6726
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259726.1.CSPG4P11.wgt.RDat	CSPG4P11	15	84855504	84866136	0.337	rs11639223	 2.46	rs12595786	 0.07161	 4.33	-0.2324	255	13	enet	0.18	2.2e-05	-0.06118	0.9512
