PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000111731.8.C2CD5.wgt.RDat	C2CD5	12	22601517	22697480	0.331	rs7963799	-2.12	rs7967059	 0.11501	 4.64	-1.0489	460	 1	top1	0.12	0.00082	-1.0489	0.2942
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205707.6.LYRM5.wgt.RDat	LYRM5	12	25348150	25356766	0.240	rs4963863	 2.71	rs11047888	 0.03531	-4.17	 0.1200	559	 7	lasso	0.036	0.044	 0.0712	0.9433
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256377.1.RP11-1060J15.4.wgt.RDat	RP11-1060J15.4	12	27849321	27863703	0.383	rs2162028	 3.32	rs2033024	 0.09829	 4.93	 0.4451	539	33	enet	0.28	8.2e-08	 1.0951	0.2735
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257176.1.RP11-996F15.2.wgt.RDat	RP11-996F15.2	12	29433351	29470781	0.491	rs1489077	 3.12	rs10843391	 0.35469	 5.89	-0.0766	593	32	enet	0.39	6e-11	-0.8058	0.4204
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	31226779	31257725	0.721	rs713334	-2.89	rs6487966	 0.62210	-7.53	 1.9022	453	 1	top1	0.62	1.2e-19	-1.9022	0.0571
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257511.1.RP11-278C7.1.wgt.RDat	RP11-278C7.1	12	32879317	32880321	0.248	rs7295724	 2.58	rs10844253	-0.01161	-3.19	-0.6103	483	33	enet	-0.0086	0.6	-1.2935	0.1958
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139168.3.ZCRB1.wgt.RDat	ZCRB1	12	42705880	42719920	0.193	rs12822035	-3.60	rs1043652	 0.18143	 4.54	 1.2257	427	14	enet	0.18	2.4e-05	 1.1907	0.2338
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257433.1.RP1-197B17.3.wgt.RDat	RP1-197B17.3	12	48099868	48132794	0.336	rs7315258	-4.37	rs12316952	 0.01035	 3.94	 1.1595	542	 8	lasso	0.024	0.081	 0.9773	0.3284
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139624.8.CERS5.wgt.RDat	CERS5	12	50523575	50561288	0.195	rs2720298	 4.38	rs6580729	 0.08313	 3.79	-0.8465	313	 1	top1	0.083	0.0041	-0.8465	0.3973
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000110934.6.BIN2.wgt.RDat	BIN2	12	51674822	51718452	0.626	NA	   NA	NA	      NA	   NA	     NA	  0	 0	enet	-0.011	0.74	     NA	    NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139531.8.SUOX.wgt.RDat	SUOX	12	56390964	56400425	0.225	rs1290898	-3.07	rs705700	 0.04456	-4.18	-0.9302	283	11	enet	0.049	0.023	 0.8656	0.3867
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166896.3.XRCC6BP1.wgt.RDat	XRCC6BP1	12	58335324	58351052	0.581	rs17120201	 2.62	rs10877041	 0.56189	-6.95	-0.9760	413	 6	lasso	0.6	1.2e-18	 0.6576	0.5108
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000127337.2.YEATS4.wgt.RDat	YEATS4	12	69753483	69784576	0.401	rs12303166	 2.59	rs315137	 0.00679	 4.10	 0.5132	538	 6	lasso	0.056	0.016	 0.5448	0.5859
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000180481.6.GLIPR1L2.wgt.RDat	GLIPR1L2	12	75784850	75826468	0.343	rs1458605	-2.88	rs11180484	 0.38991	-6.15	-0.3640	490	 1	top1	0.39	8e-11	 0.3640	0.7159
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257497.1.RP11-585P4.5.wgt.RDat	RP11-585P4.5	12	75877904	75883600	0.228	rs1458605	-2.88	rs6582294	 0.10684	-4.10	 0.0865	497	 1	top1	0.11	0.0012	-0.0865	0.9311
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139323.9.POC1B.wgt.RDat	POC1B	12	89813495	89891119	0.255	rs1949549	-3.81	rs7136259	-0.00402	-3.36	 1.0475	373	37	enet	0.011	0.16	-1.0574	0.2903
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000057704.6.TMCC3.wgt.RDat	TMCC3	12	94960900	95044338	0.305	rs2361362	-2.46	rs2436634	 0.00444	-3.18	 0.9661	672	 1	top1	0.0044	0.24	-0.9661	0.3340
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258177.1.RP11-394J1.2.wgt.RDat	RP11-394J1.2	12	96616575	96617751	0.555	rs3829305	-2.78	rs7964955	-0.00848	-3.56	 0.8417	527	54	enet	0.18	2.4e-05	 0.2014	0.8404
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257167.2.TMPO-AS1.wgt.RDat	TMPO-AS1	12	98906751	98910200	0.379	rs17227535	-2.70	rs11829822	 0.11063	 4.04	-0.3083	432	 5	lasso	0.17	4.9e-05	 0.7849	0.4325
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000136048.9.DRAM1.wgt.RDat	DRAM1	12	102271129	102405908	0.571	rs17032220	-3.49	rs2162679	 0.07499	-3.02	-0.3225	482	 1	top1	0.075	0.0062	 0.3225	0.7471
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257681.1.RP11-341G23.4.wgt.RDat	RP11-341G23.4	12	104140093	104162636	0.379	rs11111714	 3.22	rs2723853	 0.02699	-3.63	 0.9599	612	 6	lasso	0.1	0.0018	-0.3668	0.7138
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270018.1.RP3-462E2.5.wgt.RDat	RP3-462E2.5	12	112335140	112335710	0.219	rs11611847	-1.84	rs16941724	 0.09594	-3.73	-0.6771	179	 4	lasso	0.13	0.00044	 0.1133	0.9098
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	112337067	112340042	0.302	rs11611847	-1.84	rs1980364	 0.11357	-4.74	-0.3751	180	16	lasso	0.12	0.00054	 0.4293	0.6677
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000089220.4.PEBP1.wgt.RDat	PEBP1	12	118575844	118583389	0.392	rs17619048	 3.79	rs353887	 0.02682	 3.09	-1.0763	498	10	lasso	0.043	0.031	-1.8143	0.0696
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000212694.4.AC084018.1.wgt.RDat	AC084018.1	12	122233173	122241812	0.272	rs2292443	 3.14	rs3893308	 0.04499	-3.77	-0.8938	325	29	enet	0.088	0.0031	 0.9474	0.3434
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	124155660	124191620	0.336	rs4930718	-3.20	rs7306549	 0.11549	 3.88	-0.0136	403	 7	lasso	0.19	1.5e-05	 0.1564	0.8757
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000119242.4.CCDC92.wgt.RDat	CCDC92	12	124420956	124457378	0.314	rs12581871	-2.91	rs2178663	 0.09607	 4.18	-0.9220	431	42	enet	0.11	9e-04	-0.4413	0.6590
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000185684.8.EP400NL.wgt.RDat	EP400NL	12	132568828	132613029	0.380	rs11146946	 2.96	rs6598202	 0.10617	-4.09	 1.7820	315	 1	top1	0.11	0.0013	-1.7820	0.0747
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256576.1.RP13-977J11.2.wgt.RDat	RP13-977J11.2	12	132671287	132674240	0.420	rs2323982	 3.24	rs12370221	 0.32554	-5.31	-0.1103	275	 1	top1	0.33	5.9e-09	 0.1103	0.9121
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000196199.9.MPHOSPH8.wgt.RDat	MPHOSPH8	13	20207788	20247599	0.147	rs2451086	 2.75	rs3783039	 0.23050	 4.57	 0.7091	304	20	enet	0.24	1.3e-06	 0.698	0.4851
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000027001.7.MIPEP.wgt.RDat	MIPEP	13	24304328	24463558	0.483	rs7999422	 2.89	rs11618590	-0.01189	 3.29	 0.9537	823	64	enet	0.052	0.02	 0.553	0.5802
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205863.5.C1QTNF9B.wgt.RDat	C1QTNF9B	13	24465238	24476794	0.476	rs9553164	 3.16	rs7324557	 0.00933	-3.58	 0.3904	735	 1	top1	0.0093	0.18	-0.390	0.6963
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139597.12.N4BP2L1.wgt.RDat	N4BP2L1	13	32974861	33002315	0.290	rs423932	 2.94	rs9535576	-0.01008	 3.80	-1.0618	443	30	enet	0.032	0.053	-0.783	0.4334
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151773.8.CCDC122.wgt.RDat	CCDC122	13	44398045	44449063	0.460	rs9533623	-3.71	rs2275252	 0.10086	-4.50	-2.8653	560	29	enet	0.13	3e-04	 1.177	0.2391
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000273149.1.RP11-290D2.6.wgt.RDat	RP11-290D2.6	13	45914174	45915318	0.194	rs9562587	 2.49	rs11618616	 0.01892	 3.56	-1.2205	439	 5	lasso	0.071	0.0076	-2.122	0.0339
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000170919.11.TPT1-AS1.wgt.RDat	TPT1-AS1	13	45915480	45963955	0.362	rs9562587	 2.49	rs7336303	-0.00555	 3.59	 0.4565	474	 8	lasso	0.038	0.04	 0.363	0.7167
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000253710.1.ALG11.wgt.RDat	ALG11	13	52586534	52597915	0.216	rs17075761	 4.07	rs7321435	 0.06063	 4.28	-0.5204	332	 1	top1	0.061	0.013	-0.520	0.6028
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261105.1.RP11-173B14.5.wgt.RDat	RP11-173B14.5	13	76178836	76210130	0.418	rs7982790	 3.12	rs1570542	 0.21864	 4.71	 0.1392	557	 1	top1	0.22	3.4e-06	 0.139	0.8893
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000227354.2.RBM26-AS1.wgt.RDat	RBM26-AS1	13	79980444	79998463	0.568	rs713614	 2.58	rs1155848	 0.42992	 6.14	-1.3746	395	 6	lasso	0.44	2.2e-12	-1.465	0.1429
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000102595.14.UGGT2.wgt.RDat	UGGT2	13	96453834	96705736	0.203	rs8002510	-3.36	rs3099359	-0.00361	 3.71	-0.0133	449	 2	lasso	0.011	0.17	 0.078	0.9378
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000134905.12.CARS2.wgt.RDat	CARS2	13	111293764	111364833	0.416	rs7317733	 2.53	rs4773241	 0.00391	-4.36	-0.2152	735	23	enet	0.091	0.0028	 0.211	0.8329
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000130177.10.CDC16.wgt.RDat	CDC16	13	115000362	115038198	0.171	rs7996080	 2.72	rs7982373	 0.15799	 4.35	-2.3214	200	 1	top1	0.16	8.9e-05	-2.321	0.0203
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100814.13.CCNB1IP1.wgt.RDat	CCNB1IP1	14	20779527	20801471	0.410	rs12891826	 2.70	rs1999343	-0.00413	-3.73	 0.7340	599	 8	lasso	0.0073	0.21	-0.7725	0.4398
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000174373.11.RALGAPA1.wgt.RDat	RALGAPA1	14	36007558	36278510	0.384	rs17103280	-2.31	rs12164885	 0.21807	 5.30	 1.0860	491	 1	top1	0.22	3.5e-06	 1.0860	0.2775
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151332.14.MBIP.wgt.RDat	MBIP	14	36767770	36789882	0.387	rs17105005	-2.15	rs8017344	-0.01187	 3.71	-0.6267	523	18	enet	0.091	0.0028	-0.8778	0.3801
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165502.6.RPL36AL.wgt.RDat	RPL36AL	14	50085237	50087403	0.277	rs34668179	-2.89	rs17121611	 0.18685	-5.10	 0.2589	364	12	enet	0.19	1.3e-05	 0.0743	0.9408
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000126790.7.L3HYPDH.wgt.RDat	L3HYPDH	14	59927081	59951148	0.324	rs12880248	 2.77	rs941886	 0.03577	-4.21	 0.0181	468	27	enet	0.13	0.00043	-1.3965	0.1626
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100644.12.HIF1A.wgt.RDat	HIF1A	14	62164340	62214976	0.421	rs12892443	-2.85	rs11625130	-0.00781	 3.45	-1.0885	525	 1	top1	-0.0078	0.56	-1.0885	0.2764
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100714.11.MTHFD1.wgt.RDat	MTHFD1	14	64854749	64926722	0.362	rs4899146	 2.28	rs2987969	 0.04426	-3.96	-0.7082	523	30	enet	0.088	0.0032	-0.3844	0.7007
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258289.3.CHURC1.wgt.RDat	CHURC1	14	65397518	65411309	0.350	rs2277500	 2.34	rs4899155	 0.04334	-4.17	 0.2797	480	 5	lasso	0.084	0.0039	 0.4732	0.6361
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100632.6.ERH.wgt.RDat	ERH	14	69846848	69861643	0.392	rs8017816	-2.94	rs1275828	 0.00622	-3.29	 0.4671	421	 1	top1	0.0062	0.22	-0.4671	0.6405
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259158.1.ADAM20P1.wgt.RDat	ADAM20P1	14	70935598	70950473	0.294	rs17565772	 3.40	rs17108201	 0.05667	-3.67	-1.1664	517	 1	top1	0.057	0.015	 1.1664	0.2435
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000176082.5.AL357153.1.wgt.RDat	AL357153.1	14	70935877	70937825	0.275	rs17565772	 3.40	rs17108201	 0.04159	-3.96	-1.1664	513	14	lasso	0.044	0.03	 0.5863	0.5577
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259065.1.RP5-1021I20.1.wgt.RDat	RP5-1021I20.1	14	74254063	74269973	0.378	rs12435797	 4.52	rs17182607	 0.45807	 6.29	-0.8184	376	 2	lasso	0.49	4.3e-14	-1.0617	0.2884
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258559.2.AC005519.4.wgt.RDat	AC005519.4	14	74755830	74761128	0.358	rs4899530	-2.37	rs3742801	 0.26856	 4.93	 0.7725	370	 1	top1	0.27	1.9e-07	 0.7725	0.4398
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198208.7.RPS6KL1.wgt.RDat	RPS6KL1	14	75372346	75390099	0.263	rs10134885	-3.02	rs3213716	 0.10541	 4.60	 2.1404	380	 3	lasso	0.17	4.6e-05	 2.4615	0.0138
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165555.5.NOXRED1.wgt.RDat	NOXRED1	14	77860364	77889860	0.257	rs4899681	-3.26	rs176781	 0.03065	 4.02	-0.7473	561	 1	top1	0.031	0.058	-0.7473	0.4549
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165417.7.GTF2A1.wgt.RDat	GTF2A1	14	81641796	81687575	0.578	rs6574616	 2.81	rs3783942	-0.01087	 3.32	-0.3486	419	15	lasso	-0.0046	0.44	-2.3981	0.0165
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140022.5.STON2.wgt.RDat	STON2	14	81727000	81902809	0.528	rs6574616	 2.81	rs7156146	-0.00615	 3.97	 0.7503	490	10	lasso	-0.0018	0.36	 1.2501	0.2113
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100815.8.TRIP11.wgt.RDat	TRIP11	14	92432335	92507240	0.419	rs7142050	 2.26	rs2160077	-0.00933	 3.39	 1.4910	510	79	enet	0.053	0.018	 1.3392	0.1805
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261372.1.RP11-529H20.6.wgt.RDat	RP11-529H20.6	14	92511119	92516990	0.284	rs7142050	 2.26	rs28628431	-0.00387	 3.92	 0.8937	494	 5	lasso	0.047	0.025	 0.6710	0.5022
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000066427.17.ATXN3.wgt.RDat	ATXN3	14	92524896	92572965	0.302	rs8013925	-3.02	rs28628431	 0.04019	 3.51	 0.8937	525	 5	lasso	0.059	0.014	 1.0592	0.2895
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075413.13.MARK3.wgt.RDat	MARK3	14	103851729	103970168	0.182	rs8022345	 3.77	rs8015918	 0.21646	 4.83	-1.8670	372	 1	top1	0.22	3.8e-06	-1.8670	0.0619
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000269958.1.RP11-73M18.8.wgt.RDat	RP11-73M18.8	14	104162690	104163500	0.147	rs8022345	 3.77	rs4906356	 0.29426	 5.16	 1.5723	333	 1	top1	0.29	4.1e-08	 1.5723	0.1159
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000156414.14.TDRD9.wgt.RDat	TDRD9	14	104394799	104519004	0.274	rs2295148	 3.15	rs743212	 0.13852	 3.98	 0.1719	358	 1	top1	0.14	0.00025	 0.1719	0.8635
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140104.9.C14orf79.wgt.RDat	C14orf79	14	105452112	105465864	0.215	rs2498784	-2.48	rs2582574	 0.25840	 4.92	 0.9031	299	 1	top1	0.26	3.5e-07	 0.9031	0.3665
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	34633917	34635378	0.469	rs670957	-2.52	rs12591967	 0.08445	-4.84	 7.34e-01	433	52	enet	0.13	3e-04	 6.87e-01	0.4923
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	40674922	40686447	0.255	rs11858141	 3.45	rs7164132	 0.12583	 5.34	 1.06e+00	380	10	enet	0.21	7e-06	 1.05e+00	0.2926
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259536.1.RP11-111A22.1.wgt.RDat	RP11-111A22.1	15	40780240	40850183	0.403	rs11858141	 3.45	rs16970851	 0.36387	 5.85	 1.30e+00	369	 1	top1	0.36	4.8e-10	 1.30e+00	0.1921
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	40820882	40857256	0.584	rs11858141	 3.45	rs11855334	 0.49469	 6.83	 1.52e+00	345	 1	top1	0.49	2.6e-14	 1.52e+00	0.1296
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000247556.2.OIP5-AS1.wgt.RDat	OIP5-AS1	15	41576188	41601901	0.263	rs7915	-2.40	rs8032838	 0.03465	 3.68	 5.65e-02	276	 9	lasso	0.093	0.0025	-1.52e-01	0.8792
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	41679551	41694717	0.302	rs2305031	 2.06	rs11635906	 0.11895	 4.51	 1.59e-01	295	 2	lasso	0.14	0.00027	 6.49e-01	0.5161
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	43622872	43646096	0.224	rs542036	 1.62	rs488756	 0.13227	-4.45	-1.50e-01	259	 4	lasso	0.16	1e-04	 6.24e-02	0.9502
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140265.8.ZSCAN29.wgt.RDat	ZSCAN29	15	43650370	43663223	0.163	rs542036	 1.62	rs7177146	 0.16459	-4.38	 5.52e-01	262	 1	top1	0.16	6.3e-05	-5.52e-01	0.5806
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166762.12.CATSPER2.wgt.RDat	CATSPER2	15	43920701	43960316	0.708	rs542036	 1.62	rs10518820	 0.11689	-4.69	 3.82e-02	255	28	enet	0.19	1.6e-05	-5.67e-01	0.5705
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000244879.3.GABPB1-AS1.wgt.RDat	GABPB1-AS1	15	50647525	50659636	0.552	rs854160	-3.06	rs2414049	 0.47772	 6.62	 2.69e+00	411	 3	lasso	0.5	1.9e-14	 2.46e+00	0.0137
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259715.1.CTD-3110H11.1.wgt.RDat	CTD-3110H11.1	15	50651647	50652391	0.500	rs854160	-3.06	rs2414049	 0.42411	 6.21	 2.69e+00	403	 5	lasso	0.45	6.6e-13	 2.32e+00	0.0205
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103642.7.LACTB.wgt.RDat	LACTB	15	63413999	63434260	0.308	rs2306719	-2.63	rs8037296	 0.04204	 4.01	 3.19e-01	508	 1	top1	0.042	0.032	 3.19e-01	0.7495
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000090487.6.SPG21.wgt.RDat	SPG21	15	65255362	65282648	0.220	rs3743046	-3.10	rs4346160	 0.16238	-4.72	-1.05e+00	305	 3	lasso	0.21	6.3e-06	 8.06e-01	0.4204
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	66628544	66679084	0.358	rs8031639	-3.38	rs12914520	 0.25757	 4.99	-1.22e+00	515	 1	top1	0.26	3.7e-07	-1.22e+00	0.2234
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270964.1.RP11-502I4.3.wgt.RDat	RP11-502I4.3	15	67833410	67834942	0.364	rs4776381	 2.50	rs2414947	 0.15223	 4.44	 7.44e-01	400	10	enet	0.16	8.4e-05	 6.22e-01	0.5337
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000033800.9.PIAS1.wgt.RDat	PIAS1	15	68346517	68481608	0.389	rs16952371	 2.54	rs8041354	 0.03388	 3.42	-1.32e+00	503	 7	lasso	0.039	0.038	-2.87e-01	0.7741
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140400.10.MAN2C1.wgt.RDat	MAN2C1	15	75648133	75659986	0.255	rs8040754	 2.79	rs4886707	 0.30425	 5.59	-7.34e-01	226	 3	lasso	0.33	4.6e-09	-6.59e-01	0.5098
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260269.1.CTD-2323K18.1.wgt.RDat	CTD-2323K18.1	15	75819491	75893546	0.339	rs8040754	 2.79	rs9673084	 0.17547	-4.80	-9.74e-03	226	 1	top1	0.18	3.5e-05	 9.74e-03	0.9922
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169371.9.SNUPN.wgt.RDat	SNUPN	15	75890424	75918810	0.267	rs8040754	 2.79	rs8027749	 0.09076	-4.02	-1.64e-01	218	 1	top1	0.091	0.0028	 1.64e-01	0.8696
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140367.7.UBE2Q2.wgt.RDat	UBE2Q2	15	76135622	76193419	0.393	rs8040754	 2.79	rs2460161	 0.03553	-3.30	-6.03e-01	296	 1	top1	0.036	0.045	 6.03e-01	0.5463
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169752.12.NRG4.wgt.RDat	NRG4	15	76228310	76352136	0.437	rs8040754	 2.79	rs2648435	 0.25226	 5.80	-7.83e-05	325	 1	top1	0.25	5e-07	-7.83e-05	0.9999
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169758.8.C15orf27.wgt.RDat	C15orf27	15	76352178	76521462	0.306	rs8040754	 2.79	rs2648437	 0.03569	 3.75	-1.44e-02	324	 1	top1	0.036	0.045	-1.44e-02	0.9885
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140386.8.SCAPER.wgt.RDat	SCAPER	15	76640526	77197785	0.434	rs10851884	-2.11	rs12904417	 0.54978	 6.92	 6.82e-01	412	 1	top1	0.55	2e-16	 6.82e-01	0.4950
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000271725.1.RP11-761I4.4.wgt.RDat	RP11-761I4.4	15	81595556	81601732	0.293	rs1482936	 3.04	rs16972657	-0.00827	 3.73	-4.57e-02	398	 7	lasso	-0.0046	0.44	-2.61e-01	0.7940
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000255769.3.RP11-152F13.3.wgt.RDat	RP11-152F13.3	15	82765926	82798350	0.199	rs2292073	 1.95	rs803686	 0.27105	 5.30	 7.77e-01	180	 1	top1	0.27	1.7e-07	 7.77e-01	0.4372
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259328.1.RP11-152F13.7.wgt.RDat	RP11-152F13.7	15	82944773	82972259	0.234	rs17355437	-1.73	rs803686	 0.11987	 4.89	 7.77e-01	141	14	enet	0.13	0.00042	 3.75e-01	0.7079
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103723.8.AP3B2.wgt.RDat	AP3B2	15	83328033	83378666	0.179	rs2061947	 1.77	rs12900374	 0.09158	 4.14	-5.53e-01	226	 1	top1	0.092	0.0027	-5.53e-01	0.5802
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259511.1.RP11-182J1.16.wgt.RDat	RP11-182J1.16	15	84841242	84850986	0.240	rs11629965	-2.97	rs2292462	 0.05782	-3.66	-3.27e-01	253	27	enet	0.075	0.0062	-3.40e-01	0.7342
