PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000111731.8.C2CD5.wgt.RDat	C2CD5	12	22601517	22697480	0.331	rs1558793	-2.66	rs7967059	 0.11501	 4.64	-1.467	460	 1	top1	0.12	0.00082	-1.4670	0.14238
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205707.6.LYRM5.wgt.RDat	LYRM5	12	25348150	25356766	0.240	rs4963863	 3.17	rs11047888	 0.03531	-4.17	 1.320	559	 7	lasso	0.036	0.044	 1.2093	0.22654
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256377.1.RP11-1060J15.4.wgt.RDat	RP11-1060J15.4	12	27849321	27863703	0.383	rs4931235	 3.22	rs2033024	 0.09829	 4.93	 1.398	539	33	enet	0.28	8.2e-08	 1.2852	0.19873
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257176.1.RP11-996F15.2.wgt.RDat	RP11-996F15.2	12	29433351	29470781	0.491	rs7953709	-2.67	rs10843391	 0.35469	 5.89	 0.118	593	32	enet	0.39	6e-11	-0.2965	0.76682
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	31226779	31257725	0.721	rs877110	 2.93	rs6487966	 0.62210	-7.53	 1.433	453	 1	top1	0.62	1.2e-19	-1.4330	0.15186
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257511.1.RP11-278C7.1.wgt.RDat	RP11-278C7.1	12	32879317	32880321	0.248	rs11610384	 2.52	rs10844253	-0.01161	-3.19	-1.790	483	33	enet	-0.0086	0.6	-0.3853	0.70000
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139168.3.ZCRB1.wgt.RDat	ZCRB1	12	42705880	42719920	0.193	rs1546192	 3.43	rs1043652	 0.18143	 4.54	 1.880	427	14	enet	0.18	2.4e-05	 1.8809	0.05998
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257433.1.RP1-197B17.3.wgt.RDat	RP1-197B17.3	12	48099868	48132794	0.336	rs10747531	-5.40	rs12316952	 0.01035	 3.94	 0.571	542	 8	lasso	0.024	0.081	 0.3770	0.70618
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139624.8.CERS5.wgt.RDat	CERS5	12	50523575	50561288	0.195	rs7953534	 4.08	rs6580729	 0.08313	 3.79	-2.685	313	 1	top1	0.083	0.0041	-2.6850	0.00725
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000110934.6.BIN2.wgt.RDat	BIN2	12	51674822	51718452	0.626	NA	   NA	NA	      NA	   NA	    NA	  0	 0	enet	-0.011	0.74	     NA	     NA
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139531.8.SUOX.wgt.RDat	SUOX	12	56390964	56400425	0.225	rs35075600	 2.20	rs705700	 0.04456	-4.18	-0.085	283	11	enet	0.049	0.023	 0.5178	0.60460
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166896.3.XRCC6BP1.wgt.RDat	XRCC6BP1	12	58335324	58351052	0.581	rs3809114	 2.36	rs10877041	 0.56189	-6.95	 0.771	413	 6	lasso	0.6	1.2e-18	-0.9877	0.32332
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000127337.2.YEATS4.wgt.RDat	YEATS4	12	69753483	69784576	0.401	rs11835870	-2.68	rs315137	 0.00679	 4.10	 0.368	538	 6	lasso	0.056	0.016	 0.5956	0.55141
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000180481.6.GLIPR1L2.wgt.RDat	GLIPR1L2	12	75784850	75826468	0.343	rs10880010	 2.74	rs11180484	 0.38991	-6.15	 0.566	490	 1	top1	0.39	8e-11	-0.5660	0.57139
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257497.1.RP11-585P4.5.wgt.RDat	RP11-585P4.5	12	75877904	75883600	0.228	rs10880010	 2.74	rs6582294	 0.10684	-4.10	 0.732	497	 1	top1	0.11	0.0012	-0.7320	0.46417
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139323.9.POC1B.wgt.RDat	POC1B	12	89813495	89891119	0.255	rs10777202	-4.18	rs7136259	-0.00402	-3.36	-0.266	373	37	enet	0.011	0.16	-0.0754	0.93992
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000057704.6.TMCC3.wgt.RDat	TMCC3	12	94960900	95044338	0.305	rs6538487	-2.92	rs2436634	 0.00444	-3.18	-0.894	672	 1	top1	0.0044	0.24	 0.8940	0.37132
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258177.1.RP11-394J1.2.wgt.RDat	RP11-394J1.2	12	96616575	96617751	0.555	rs11610070	-3.51	rs7964955	-0.00848	-3.56	-0.482	527	54	enet	0.18	2.4e-05	 0.4118	0.68047
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257167.2.TMPO-AS1.wgt.RDat	TMPO-AS1	12	98906751	98910200	0.379	rs7300348	 3.48	rs11829822	 0.11063	 4.04	-0.170	432	 5	lasso	0.17	4.9e-05	 0.9445	0.34491
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000136048.9.DRAM1.wgt.RDat	DRAM1	12	102271129	102405908	0.571	rs2288378	 2.85	rs2162679	 0.07499	-3.02	 0.211	482	 1	top1	0.075	0.0062	-0.2110	0.83289
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000257681.1.RP11-341G23.4.wgt.RDat	RP11-341G23.4	12	104140093	104162636	0.379	rs11111714	 2.74	rs2723853	 0.02699	-3.63	-0.406	612	 6	lasso	0.1	0.0018	 0.9375	0.34848
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270018.1.RP3-462E2.5.wgt.RDat	RP3-462E2.5	12	112335140	112335710	0.219	rs17805591	 2.66	rs16941724	 0.09594	-3.73	 1.725	179	 4	lasso	0.13	0.00044	-2.4050	0.01617
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	112337067	112340042	0.302	rs17805591	 2.66	rs1980364	 0.11357	-4.74	 1.697	180	16	lasso	0.12	0.00054	-1.8657	0.06208
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000089220.4.PEBP1.wgt.RDat	PEBP1	12	118575844	118583389	0.392	rs11068715	 3.75	rs353887	 0.02682	 3.09	-0.716	498	10	lasso	0.043	0.031	-1.4816	0.13844
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000212694.4.AC084018.1.wgt.RDat	AC084018.1	12	122233173	122241812	0.272	rs1179947	 3.04	rs3893308	 0.04499	-3.77	 0.492	325	29	enet	0.088	0.0031	 1.2150	0.22436
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	124155660	124191620	0.336	rs1060105	-3.96	rs7306549	 0.11549	 3.88	-1.618	403	 7	lasso	0.19	1.5e-05	-0.3373	0.73587
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000119242.4.CCDC92.wgt.RDat	CCDC92	12	124420956	124457378	0.314	rs2880081	-3.45	rs2178663	 0.09607	 4.18	-1.322	431	42	enet	0.11	9e-04	 0.3091	0.75727
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000185684.8.EP400NL.wgt.RDat	EP400NL	12	132568828	132613029	0.380	rs10781628	-3.73	rs6598202	 0.10617	-4.09	 0.922	315	 1	top1	0.11	0.0013	-0.9220	0.35653
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000256576.1.RP13-977J11.2.wgt.RDat	RP13-977J11.2	12	132671287	132674240	0.420	rs2323982	 3.97	rs12370221	 0.32554	-5.31	-0.579	275	 1	top1	0.33	5.9e-09	 0.5790	0.56259
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000196199.9.MPHOSPH8.wgt.RDat	MPHOSPH8	13	20207788	20247599	0.147	rs12874990	 3.99	rs3783039	 0.23050	 4.57	 0.686	304	20	enet	0.24	1.3e-06	 0.48779	0.6257
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000027001.7.MIPEP.wgt.RDat	MIPEP	13	24304328	24463558	0.483	rs2765122	 3.07	rs11618590	-0.01189	 3.29	-0.273	823	64	enet	0.052	0.02	 1.98280	0.0474
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000205863.5.C1QTNF9B.wgt.RDat	C1QTNF9B	13	24465238	24476794	0.476	rs2765122	 3.07	rs7324557	 0.00933	-3.58	 0.461	735	 1	top1	0.0093	0.18	-0.46100	0.6448
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000139597.12.N4BP2L1.wgt.RDat	N4BP2L1	13	32974861	33002315	0.290	rs205015	 2.71	rs9535576	-0.01008	 3.80	-0.836	443	30	enet	0.032	0.053	-1.68563	0.0919
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151773.8.CCDC122.wgt.RDat	CCDC122	13	44398045	44449063	0.460	rs9567293	-2.71	rs2275252	 0.10086	-4.50	-2.608	560	29	enet	0.13	3e-04	 1.62680	0.1038
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000273149.1.RP11-290D2.6.wgt.RDat	RP11-290D2.6	13	45914174	45915318	0.194	rs17066609	-2.87	rs11618616	 0.01892	 3.56	-0.760	439	 5	lasso	0.071	0.0076	-1.46179	0.1438
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000170919.11.TPT1-AS1.wgt.RDat	TPT1-AS1	13	45915480	45963955	0.362	rs17066609	-2.87	rs7336303	-0.00555	 3.59	 1.354	474	 8	lasso	0.038	0.04	 1.19886	0.2306
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000253710.1.ALG11.wgt.RDat	ALG11	13	52586534	52597915	0.216	rs17075761	 3.71	rs7321435	 0.06063	 4.28	 0.003	332	 1	top1	0.061	0.013	 0.00300	0.9976
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261105.1.RP11-173B14.5.wgt.RDat	RP11-173B14.5	13	76178836	76210130	0.418	rs7988966	-4.08	rs1570542	 0.21864	 4.71	 0.114	557	 1	top1	0.22	3.4e-06	 0.11400	0.9092
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000227354.2.RBM26-AS1.wgt.RDat	RBM26-AS1	13	79980444	79998463	0.568	rs666269	 2.19	rs1155848	 0.42992	 6.14	-1.472	395	 6	lasso	0.44	2.2e-12	-1.61973	0.1053
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000102595.14.UGGT2.wgt.RDat	UGGT2	13	96453834	96705736	0.203	rs17675800	 2.96	rs3099359	-0.00361	 3.71	-0.381	449	 2	lasso	0.011	0.17	 0.03497	0.9721
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000134905.12.CARS2.wgt.RDat	CARS2	13	111293764	111364833	0.416	rs9559775	 3.98	rs4773241	 0.00391	-4.36	-0.081	735	23	enet	0.091	0.0028	 0.00617	0.9951
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000130177.10.CDC16.wgt.RDat	CDC16	13	115000362	115038198	0.171	rs7324447	 2.72	rs7982373	 0.15799	 4.35	-1.102	200	 1	top1	0.16	8.9e-05	-1.10200	0.2705
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100814.13.CCNB1IP1.wgt.RDat	CCNB1IP1	14	20779527	20801471	0.410	rs10498270	-3.02	rs1999343	-0.00413	-3.73	 0.128	599	 8	lasso	0.0073	0.21	-0.1601	0.87283
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000174373.11.RALGAPA1.wgt.RDat	RALGAPA1	14	36007558	36278510	0.384	rs696	-3.21	rs12164885	 0.21807	 5.30	 0.189	491	 1	top1	0.22	3.5e-06	 0.1890	0.85009
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000151332.14.MBIP.wgt.RDat	MBIP	14	36767770	36789882	0.387	rs8006963	 3.24	rs8017344	-0.01187	 3.71	-0.689	523	18	enet	0.091	0.0028	-1.6910	0.09084
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165502.6.RPL36AL.wgt.RDat	RPL36AL	14	50085237	50087403	0.277	rs9635217	 2.27	rs17121611	 0.18685	-5.10	 0.185	364	12	enet	0.19	1.3e-05	-0.3239	0.74600
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000126790.7.L3HYPDH.wgt.RDat	L3HYPDH	14	59927081	59951148	0.324	rs1253176	 3.93	rs941886	 0.03577	-4.21	 1.627	468	27	enet	0.13	0.00043	-2.2658	0.02346
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100644.12.HIF1A.wgt.RDat	HIF1A	14	62164340	62214976	0.421	rs1886464	-4.42	rs11625130	-0.00781	 3.45	-0.569	525	 1	top1	-0.0078	0.56	-0.5690	0.56936
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100714.11.MTHFD1.wgt.RDat	MTHFD1	14	64854749	64926722	0.362	rs4049	 2.56	rs2987969	 0.04426	-3.96	 0.504	523	30	enet	0.088	0.0032	 0.1084	0.91371
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258289.3.CHURC1.wgt.RDat	CHURC1	14	65397518	65411309	0.350	rs4902379	-2.79	rs4899155	 0.04334	-4.17	 1.064	480	 5	lasso	0.084	0.0039	-0.0541	0.95688
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100632.6.ERH.wgt.RDat	ERH	14	69846848	69861643	0.392	rs7148988	-2.62	rs1275828	 0.00622	-3.29	 0.730	421	 1	top1	0.0062	0.22	-0.7297	0.46559
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259158.1.ADAM20P1.wgt.RDat	ADAM20P1	14	70935598	70950473	0.294	rs2051864	-3.45	rs17108201	 0.05667	-3.67	-0.909	517	 1	top1	0.057	0.015	 0.9090	0.36335
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000176082.5.AL357153.1.wgt.RDat	AL357153.1	14	70935877	70937825	0.275	rs2051864	-3.45	rs17108201	 0.04159	-3.96	-0.909	513	14	lasso	0.044	0.03	 0.3557	0.72210
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259065.1.RP5-1021I20.1.wgt.RDat	RP5-1021I20.1	14	74254063	74269973	0.378	rs17182398	 3.45	rs17182607	 0.45807	 6.29	-1.166	376	 2	lasso	0.49	4.3e-14	-1.2944	0.19551
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000258559.2.AC005519.4.wgt.RDat	AC005519.4	14	74755830	74761128	0.358	rs888414	 3.89	rs3742801	 0.26856	 4.93	 0.565	370	 1	top1	0.27	1.9e-07	 0.5650	0.57207
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000198208.7.RPS6KL1.wgt.RDat	RPS6KL1	14	75372346	75390099	0.263	rs888414	 3.89	rs3213716	 0.10541	 4.60	 2.787	380	 3	lasso	0.17	4.6e-05	 2.8549	0.00431
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165555.5.NOXRED1.wgt.RDat	NOXRED1	14	77860364	77889860	0.257	rs4899681	-3.37	rs176781	 0.03065	 4.02	-0.987	561	 1	top1	0.031	0.058	-0.9870	0.32364
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000165417.7.GTF2A1.wgt.RDat	GTF2A1	14	81641796	81687575	0.578	rs10133562	 3.19	rs3783942	-0.01087	 3.32	-0.322	419	15	lasso	-0.0046	0.44	-1.2071	0.22739
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140022.5.STON2.wgt.RDat	STON2	14	81727000	81902809	0.528	rs10133562	 3.19	rs7156146	-0.00615	 3.97	 1.693	490	10	lasso	-0.0018	0.36	 0.2872	0.77396
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000100815.8.TRIP11.wgt.RDat	TRIP11	14	92432335	92507240	0.419	rs2093291	 2.21	rs2160077	-0.00933	 3.39	 0.482	510	79	enet	0.053	0.018	 1.0491	0.29415
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000261372.1.RP11-529H20.6.wgt.RDat	RP11-529H20.6	14	92511119	92516990	0.284	rs2093291	 2.21	rs28628431	-0.00387	 3.92	 0.261	494	 5	lasso	0.047	0.025	 0.1209	0.90379
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000066427.17.ATXN3.wgt.RDat	ATXN3	14	92524896	92572965	0.302	rs8013925	-2.34	rs28628431	 0.04019	 3.51	 0.261	525	 5	lasso	0.059	0.014	 0.2339	0.81510
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075413.13.MARK3.wgt.RDat	MARK3	14	103851729	103970168	0.182	rs4708	 4.11	rs8015918	 0.21646	 4.83	-2.270	372	 1	top1	0.22	3.8e-06	-2.2700	0.02321
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000269958.1.RP11-73M18.8.wgt.RDat	RP11-73M18.8	14	104162690	104163500	0.147	rs8022345	 3.14	rs4906356	 0.29426	 5.16	 1.564	333	 1	top1	0.29	4.1e-08	 1.5640	0.11782
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000156414.14.TDRD9.wgt.RDat	TDRD9	14	104394799	104519004	0.274	rs7149412	-2.77	rs743212	 0.13852	 3.98	 1.188	358	 1	top1	0.14	0.00025	 1.1880	0.23483
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140104.9.C14orf79.wgt.RDat	C14orf79	14	105452112	105465864	0.215	rs3784240	 2.93	rs2582574	 0.25840	 4.92	 0.840	299	 1	top1	0.26	3.5e-07	 0.8400	0.40091
PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	34633917	34635378	0.469	rs11632146	-3.69	rs12591967	 0.08445	-4.84	 0.400	433	52	enet	0.13	3e-04	 0.74530	0.4561
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	40674922	40686447	0.255	rs11858141	 3.62	rs7164132	 0.12583	 5.34	 0.061	380	10	enet	0.21	7e-06	-0.02632	0.9790
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259536.1.RP11-111A22.1.wgt.RDat	RP11-111A22.1	15	40780240	40850183	0.403	rs11858141	 3.62	rs16970851	 0.36387	 5.85	 0.761	369	 1	top1	0.36	4.8e-10	 0.76100	0.4467
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	40820882	40857256	0.584	rs11858141	 3.62	rs11855334	 0.49469	 6.83	 0.883	345	 1	top1	0.49	2.6e-14	 0.88300	0.3772
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000247556.2.OIP5-AS1.wgt.RDat	OIP5-AS1	15	41576188	41601901	0.263	rs690572	 2.79	rs8032838	 0.03465	 3.68	-0.013	276	 9	lasso	0.093	0.0025	-1.62955	0.1032
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	41679551	41694717	0.302	rs16952331	 2.62	rs11635906	 0.11895	 4.51	-0.710	295	 2	lasso	0.14	0.00027	-0.37237	0.7096
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	43622872	43646096	0.224	rs8028608	 1.65	rs488756	 0.13227	-4.45	-0.306	259	 4	lasso	0.16	1e-04	 0.41157	0.6807
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140265.8.ZSCAN29.wgt.RDat	ZSCAN29	15	43650370	43663223	0.163	rs8028608	 1.65	rs7177146	 0.16459	-4.38	-0.038	262	 1	top1	0.16	6.3e-05	 0.03800	0.9697
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000166762.12.CATSPER2.wgt.RDat	CATSPER2	15	43920701	43960316	0.708	rs17505315	-1.40	rs10518820	 0.11689	-4.69	 0.312	255	28	enet	0.19	1.6e-05	-0.35548	0.7222
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000244879.3.GABPB1-AS1.wgt.RDat	GABPB1-AS1	15	50647525	50659636	0.552	rs11630182	 2.99	rs2414049	 0.47772	 6.62	 1.273	411	 3	lasso	0.5	1.9e-14	 1.25598	0.2091
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259715.1.CTD-3110H11.1.wgt.RDat	CTD-3110H11.1	15	50651647	50652391	0.500	rs11630182	 2.99	rs2414049	 0.42411	 6.21	 1.273	403	 5	lasso	0.45	6.6e-13	 1.24612	0.2127
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103642.7.LACTB.wgt.RDat	LACTB	15	63413999	63434260	0.308	rs7167722	 2.87	rs8037296	 0.04204	 4.01	-1.298	508	 1	top1	0.042	0.032	-1.29800	0.1943
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000090487.6.SPG21.wgt.RDat	SPG21	15	65255362	65282648	0.220	rs4777615	 3.02	rs4346160	 0.16238	-4.72	-0.380	305	 3	lasso	0.21	6.3e-06	 0.44377	0.6572
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	66628544	66679084	0.358	rs28593577	-3.17	rs12914520	 0.25757	 4.99	-0.435	515	 1	top1	0.26	3.7e-07	-0.43500	0.6636
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000270964.1.RP11-502I4.3.wgt.RDat	RP11-502I4.3	15	67833410	67834942	0.364	rs8037951	 3.82	rs2414947	 0.15223	 4.44	 0.930	400	10	enet	0.16	8.4e-05	 0.76251	0.4458
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000033800.9.PIAS1.wgt.RDat	PIAS1	15	68346517	68481608	0.389	rs8037951	 3.82	rs8041354	 0.03388	 3.42	-0.950	503	 7	lasso	0.039	0.038	 0.00845	0.9933
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140400.10.MAN2C1.wgt.RDat	MAN2C1	15	75648133	75659986	0.255	rs12050759	-3.33	rs4886707	 0.30425	 5.59	-0.379	226	 3	lasso	0.33	4.6e-09	-0.29191	0.7704
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000260269.1.CTD-2323K18.1.wgt.RDat	CTD-2323K18.1	15	75819491	75893546	0.339	rs8040061	-2.60	rs9673084	 0.17547	-4.80	 0.410	226	 1	top1	0.18	3.5e-05	-0.41000	0.6818
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169371.9.SNUPN.wgt.RDat	SNUPN	15	75890424	75918810	0.267	rs8040061	-2.60	rs8027749	 0.09076	-4.02	-0.099	218	 1	top1	0.091	0.0028	 0.09900	0.9211
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140367.7.UBE2Q2.wgt.RDat	UBE2Q2	15	76135622	76193419	0.393	rs11638663	 2.40	rs2460161	 0.03553	-3.30	-1.567	296	 1	top1	0.036	0.045	 1.56700	0.1171
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169752.12.NRG4.wgt.RDat	NRG4	15	76228310	76352136	0.437	rs11638663	 2.40	rs2648435	 0.25226	 5.80	 0.629	325	 1	top1	0.25	5e-07	 0.62900	0.5293
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000169758.8.C15orf27.wgt.RDat	C15orf27	15	76352178	76521462	0.306	rs11638663	 2.40	rs2648437	 0.03569	 3.75	 0.787	324	 1	top1	0.036	0.045	 0.78700	0.4313
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000140386.8.SCAPER.wgt.RDat	SCAPER	15	76640526	77197785	0.434	rs11632999	-2.02	rs12904417	 0.54978	 6.92	 0.465	412	 1	top1	0.55	2e-16	 0.46500	0.6419
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000271725.1.RP11-761I4.4.wgt.RDat	RP11-761I4.4	15	81595556	81601732	0.293	rs11856154	 2.69	rs16972657	-0.00827	 3.73	 1.001	398	 7	lasso	-0.0046	0.44	 0.23035	0.8178
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000255769.3.RP11-152F13.3.wgt.RDat	RP11-152F13.3	15	82765926	82798350	0.199	rs2654212	 2.34	rs803686	 0.27105	 5.30	 1.543	180	 1	top1	0.27	1.7e-07	 1.54300	0.1228
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259328.1.RP11-152F13.7.wgt.RDat	RP11-152F13.7	15	82944773	82972259	0.234	rs16973456	 2.19	rs803686	 0.11987	 4.89	 1.543	141	14	enet	0.13	0.00042	 0.84655	0.3972
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000103723.8.AP3B2.wgt.RDat	AP3B2	15	83328033	83378666	0.179	rs1452114	-2.90	rs12900374	 0.09158	 4.14	 1.159	226	 1	top1	0.092	0.0027	 1.15900	0.2465
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259511.1.RP11-182J1.16.wgt.RDat	RP11-182J1.16	15	84841242	84850986	0.240	rs9788726	-3.04	rs2292462	 0.05782	-3.66	 0.412	253	27	enet	0.075	0.0062	 0.13877	0.8896
NA	./WEIGHTS//GTEx.Prostate/GTEx.Prostate.ENSG00000259726.1.CSPG4P11.wgt.RDat	CSPG4P11	15	84855504	84866136	0.337	rs9788726	-3.04	rs12595786	 0.07161	 4.33	-0.326	255	13	enet	0.18	2.2e-05	 1.02080	0.3073
